run_id,source_csv,function,strategy,canonical_strategy,primary_blocker,primary_blocker_label,blocking_categories,severity,problem_count,status,correctness_overall,analysis_vectorized,analysis_vectorized_count,analysis_missed_count,benchmark_protocol,benchmark_protocol_role,paper_main_table_eligible,main_table_result_usable,benchmark_success,speedup,speedup_median,observed_outcome,conclusion_type,error
cgo_candidate_s126_induction_interchange_20260604,experiments/runs/cgo_candidate_s126_induction_interchange_20260604/paper_results.csv,s126,diagnostic_only,diagnostic_only,recurrence_reduction,reduction / recurrence boundary,recurrence_reduction,medium,1,failed,True,False,0,2,formal,formal_main_table,True,True,True,0.99606,0.9989,non_vectorized_flat,non_vectorized_flat,
cgo_candidate_s126_induction_interchange_20260604,experiments/runs/cgo_candidate_s126_induction_interchange_20260604/paper_results.csv,s126,case_card_only,case_card_only,recurrence_reduction,reduction / recurrence boundary,recurrence_reduction,medium,1,failed,True,False,0,2,formal,formal_main_table,True,True,True,1.0,1.0,non_vectorized_flat,non_vectorized_flat,
cgo_candidate_s126_induction_interchange_20260604,experiments/runs/cgo_candidate_s126_induction_interchange_20260604/paper_results.csv,s126,full_method,full_method,recurrence_reduction,reduction / recurrence boundary,recurrence_reduction,medium,1,failed,True,False,0,2,formal,formal_main_table,True,True,True,1.03518,0.9951,non_vectorized_speedup,non_vectorized_speedup,
