run_id,strategy,function,severity,problem_count,line_range,status,rounds,best_round,stored_correctness_overall,correctness_overall,verification_error,analysis_compilable,analysis_vectorized,analysis_vectorized_count,analysis_missed_count,benchmark_mode,benchmark_protocol,benchmark_protocol_role,benchmark_protocol_display,paper_main_table_eligible,benchmark_protocol_warning,benchmark_success,benchmark_warmup_runs,benchmark_timing_runs,benchmark_batches,original_time_ms,optimized_time_ms,speedup,speedup_median,speedup_stddev,improvement_pct,observed_outcome,performance_guard_rejected,performance_guard_reason,performance_guard_speedup,performance_guard_speedup_median,error
cgo_probe_light_candidates_origin_20260611,origin,s243,,,,origin_baseline,0,,True,True,,True,True,1,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,997.8624584,997.8624584,1.0,1.0,0.0,0.0,origin_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s2244,,,,origin_baseline,0,,True,True,,True,True,1,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,845.3094964000001,845.3094964000001,1.0,1.0,0.0,0.0,origin_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s271,,,,origin_baseline,0,,True,True,,True,True,1,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,5268.7295376,5268.7295376,1.0,1.0,0.0,0.0,origin_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s273,,,,origin_baseline,0,,True,True,,True,True,1,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,1566.9155722,1566.9155722,1.0,1.0,0.0,0.0,origin_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s274,,,,origin_baseline,0,,True,True,,True,False,0,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,3094.6862156,3094.6862156,1.0,1.0,0.0,0.0,origin_not_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s1279,,,,origin_baseline,0,,True,True,,True,True,1,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,1473.7182228,1473.7182228,1.0,1.0,0.0,0.0,origin_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s2710,,,,origin_baseline,0,,True,True,,True,False,0,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,1393.500401,1393.500401,1.0,1.0,0.0,0.0,origin_not_vectorized_baseline,,,,,
cgo_probe_light_candidates_origin_20260611,origin,s2711,,,,origin_baseline,0,,True,True,,True,True,1,0,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,5696.3314862,5696.3314862,1.0,1.0,0.0,0.0,origin_vectorized_baseline,,,,,
