run_id,strategy,function,severity,problem_count,line_range,status,rounds,best_round,stored_correctness_overall,correctness_overall,verification_error,analysis_compilable,analysis_vectorized,analysis_vectorized_count,analysis_missed_count,benchmark_mode,benchmark_protocol,benchmark_protocol_role,benchmark_protocol_display,paper_main_table_eligible,benchmark_protocol_warning,benchmark_success,benchmark_warmup_runs,benchmark_timing_runs,benchmark_batches,original_time_ms,optimized_time_ms,speedup,speedup_median,speedup_stddev,improvement_pct,observed_outcome,performance_guard_rejected,performance_guard_reason,performance_guard_speedup,performance_guard_speedup_median,error
cgo_candidate_s258_scalar_carry_repeat1_20260609,origin,s258,,,,origin_baseline,0,,True,True,,True,False,0,2,baseline_only,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,36.4384024,36.4384024,1.0,1.0,0.0,0.0,origin_not_vectorized_baseline,,,,,
cgo_candidate_s258_scalar_carry_repeat1_20260609,strong_plain,s258,,,,failed,1,1,True,True,,True,False,0,2,optimized_vs_original,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,26.8710966,26.948305,0.99738,0.9992,0.019825791283073657,-0.26200000000000007,non_vectorized_flat,False,,,,
cgo_candidate_s258_scalar_carry_repeat1_20260609,diagnostic_only,s258,,,,success,1,1,True,True,,True,True,2,0,optimized_vs_original,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,24.8227438,5.864629,4.23388,4.1822,0.10164111864791711,323.388,vectorized_speedup,False,,,,
cgo_candidate_s258_scalar_carry_repeat1_20260609,case_card_only,s258,,,,success,1,1,True,True,,True,True,2,0,optimized_vs_original,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,25.0388038,5.8098586,4.31118,4.3332,0.1351407673501969,331.118,vectorized_speedup,False,,,,
cgo_candidate_s258_scalar_carry_repeat1_20260609,full_method,s258,,,,success,1,1,True,True,,True,True,2,0,optimized_vs_original,formal,formal_main_table,"formal(warmup=3,timing=10,batches=5)",True,,True,3,10,5,25.0335098,5.8179124,4.30558,4.2982,0.13217273546386188,330.558,vectorized_speedup,False,,,,
